bath,bed,garden,mq,name,parking,pool,price,province,region,town,town2,type,url
3,3,,271,"San Gimignano, Siena, Tuscany",,,712500,Siena,Tuscany,San Gimignano,San Gimignano,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-san-gimignano-3-bedrooms-farmhouse-tuscany-for-sale-a1190rc47953/
2,2,,650,"Volterra, Pisa, Tuscany",,,890000,Pisa,Tuscany,Volterra,Volterra,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-volterra-2-bedrooms-farmhouse-tuscany-for-sale-a1190rc58452/
8,8,,800,"Villafranca in Lunigiana, Massa-Carrara, Tuscany",,,700000,Massa-Carrara,Tuscany,Villafranca in Lunigiana,Villafranca in Lunigiana,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-villafranca-in-lunigiana-8-bedrooms-farmhouse-tuscany-for-sale-a7879ta2040921a/
1,1,,500,"Montalcino, Siena, Tuscany",,,6000000,Siena,Tuscany,Montalcino,Montalcino,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-montalcino-1-bedroom-farmhouse-tuscany-for-sale-a3165ta299337a/
2,2,,237,"Seggiano, Grosseto, Tuscany",,,650000,Grosseto,Tuscany,Seggiano,Seggiano,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-seggiano-2-bedrooms-farmhouse-tuscany-for-sale-a1190ra19716/
3,3,,600,"Riparbella, Pisa, Tuscany",,,1600000,Pisa,Tuscany,Riparbella,Riparbella,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-riparbella-3-bedrooms-villa-tuscany-for-sale-a1691rv2214623a/
4,4,,288,"Montepulciano, Siena, Tuscany",,,1200000,Siena,Tuscany,Montepulciano,Montepulciano,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-montepulciano-4-bedrooms-farmhouse-tuscany-for-sale-a6380ta2107763a/
8,8,,380,"Chianni, Pisa, Tuscany",,,950000,Pisa,Tuscany,Chianni,Chianni,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-chianni-8-bedrooms-farmhouse-tuscany-for-sale-a1190rc16767/
3,3,,215,"Grosseto, Grosseto, Tuscany",,,560000,Grosseto,Tuscany,Grosseto,Grosseto,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-grosseto-3-bedrooms-farmhouse-tuscany-for-sale-a7631ta2439584a/
6,6,,180,"Montalcino, Siena, Tuscany",,,490000,Siena,Tuscany,Montalcino,Montalcino,Apartment,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-montalcino-6-bedrooms-flat-tuscany-for-sale-a1190ra82004/
5,5,,500,"Asciano, Siena, Tuscany",,,1600000,Siena,Tuscany,Asciano,Asciano,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-asciano-5-bedrooms-farmhouse-tuscany-for-sale-a1190rc44605/
7,7,,1520,"Pisa, Pisa, Tuscany",,,6000000,Pisa,Tuscany,Pisa,Pisa,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-pisa-7-bedrooms-villa-tuscany-for-sale-a1190rv16855/
2,2,,110,"Radicofani, Siena, Tuscany",,,390000,Siena,Tuscany,Radicofani,Radicofani,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-radicofani-2-bedrooms-rustic-house-tuscany-for-sale-a2617rc2008736a/
4,4,,1220,"Volterra, Pisa, Tuscany",,,800000,Pisa,Tuscany,Volterra,Volterra,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-volterra-4-bedrooms-farmhouse-tuscany-for-sale-a1190rc75063/
5,5,,375,"Altopascio, Lucca, Tuscany",,,345000,Lucca,Tuscany,Altopascio,Altopascio,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-altopascio-5-bedrooms-rustic-house-tuscany-for-sale-a6551rc2304022a/
1,1,,560,"Pontedera, Pisa, Tuscany",,,1600000,Pisa,Tuscany,Pontedera,Pontedera,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-pontedera-1-bedroom-farmhouse-tuscany-for-sale-a1190rc72436/
2,2,,310,"Pienza, Siena, Tuscany",,,1030000,Siena,Tuscany,Pienza,Pienza,House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-pienza-2-bedrooms-house-terraced-tuscany-for-sale-a1190ra54626/
4,4,,400,"Cinigiano, Grosseto, Tuscany",,,595000,Grosseto,Tuscany,Cinigiano,Cinigiano,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-cinigiano-4-bedrooms-farmhouse-tuscany-for-sale-a1190ra88810/
6,6,,350,"Chiusi, Siena, Tuscany",,,650000,Siena,Tuscany,Chiusi,Chiusi,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-chiusi-6-bedrooms-farmhouse-tuscany-for-sale-a1190rc56856/
1,1,,443,"Capannori, Lucca, Tuscany",,,515000,Lucca,Tuscany,Capannori,Capannori,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-capannori-1-bedroom-villa-tuscany-for-sale-a10862rv38517/
1,1,,300,"Radicofani, Siena, Tuscany",,,450000,Siena,Tuscany,Radicofani,Radicofani,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-radicofani-1-bedroom-farmhouse-tuscany-for-sale-a2617ta2115308a/
4,4,,600,"Pienza, Siena, Tuscany",,,1950000,Siena,Tuscany,Pienza,Pienza,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-pienza-4-bedrooms-farmhouse-tuscany-for-sale-a1190rc42696/
1,1,,360000,"Asciano, Siena, Tuscany",,,650000,Siena,Tuscany,Asciano,Asciano,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-asciano-1-bedroom-farmhouse-tuscany-for-sale-a6380ta1819689a/
3,3,,152,"Magliano in Toscana, Grosseto, Tuscany",,,800000,Grosseto,Tuscany,Magliano in Toscana,Magliano in Toscana,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-magliano-in-toscana-3-bedrooms-farmhouse-tuscany-for-sale-a7631ta2364765a/
8,8,,680,"Bagno a Ripoli, Firenze, Tuscany",,,1600000,Firenze,Tuscany,Bagno A Ripoli,Bagno a Ripoli,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-bagno-a-ripoli-8-bedrooms-villa-tuscany-for-sale-a1691rv1216710a/
3,3,,412,"Capannori, Lucca, Tuscany",,,850000,Lucca,Tuscany,Capannori,Capannori,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-capannori-3-bedrooms-villa-tuscany-for-sale-a6551rv2411254a/
3,3,,345,"Casciana Terme-Lari, Pisa, Tuscany",,,980000,Pisa,Tuscany,Casciana Terme Lari,Casciana Terme-Lari,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-casciana-terme-lari-3-bedrooms-farmhouse-tuscany-for-sale-a1190rc39310/
2,2,,400,"Castiglione del Lago, Perugia, Umbria",,,1200000,Perugia,Umbria,Castiglione Del Lago,Castiglione del Lago,House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-castiglione-del-lago-2-bedrooms-house-independent-umbria-for-sale-a1190rv87953/
6,6,,450,"Bagno a Ripoli, Firenze, Tuscany",,,1290000,Firenze,Tuscany,Bagno A Ripoli,Bagno a Ripoli,Apartment,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-bagno-a-ripoli-6-bedrooms-flat-tuscany-for-sale-a1691ra2222105a/
2,2,,200,"Piombino, Livorno, Tuscany",,,560000,Livorno,Tuscany,Piombino,Piombino,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-piombino-2-bedrooms-villa-tuscany-for-sale-a3165rv2343599a/
2,2,,250,"San Gimignano, Siena, Tuscany",,,800000,Siena,Tuscany,San Gimignano,San Gimignano,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-san-gimignano-2-bedrooms-rustic-house-tuscany-for-sale-a9751rc2121826a/
3,3,,480,"Castelnuovo Berardenga, Siena, Tuscany",,,695000,Siena,Tuscany,Castelnuovo Berardenga,Castelnuovo Berardenga,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-castelnuovo-berardenga-3-bedrooms-rustic-house-tuscany-for-sale-a6292rc2110014a/
2,2,,130,"Portoferraio, Livorno, Tuscany",,,450000,Livorno,Tuscany,Portoferraio,Portoferraio,Apartment,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-portoferraio-2-bedrooms-flat-tuscany-for-sale-a4018ra1592428a/
1,1,,70,"Gambassi Terme, Firenze, Tuscany",,,390000,Firenze,Tuscany,Gambassi Terme,Gambassi Terme,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-gambassi-terme-1-bedroom-farmhouse-tuscany-for-sale-a1190rc34318/
,0,,700,"San Quirico d'Orcia, Siena, Tuscany",,,700000,Siena,Tuscany,San Quirico D'orcia,San Quirico d'Orcia,House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-san-quirico-dorcia-building-tuscany-for-sale-a1190ch58714/
8,8,,420,"Capoliveri, Livorno, Tuscany",,,1350000,Livorno,Tuscany,Capoliveri,Capoliveri,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-capoliveri-8-bedrooms-villa-tuscany-for-sale-a4018rv318502a/
6,6,,550,"Bucine, Arezzo, Tuscany",,,980000,Arezzo,Tuscany,Bucine,Bucine,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-bucine-6-bedrooms-farmhouse-tuscany-for-sale-a1190rc54211/
1,1,,18,"Castiglione del Lago, Perugia, Umbria",,,1450000,Perugia,Umbria,Castiglione Del Lago,Castiglione del Lago,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-castiglione-del-lago-1-bedroom-farmhouse-umbria-for-sale-a1190ta3905/
4,4,,310,"Radicofani, Siena, Tuscany",,,450000,Siena,Tuscany,Radicofani,Radicofani,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-radicofani-4-bedrooms-farmhouse-tuscany-for-sale-a1190rc2881/
3,3,,260,"Pienza, Siena, Tuscany",,,450000,Siena,Tuscany,Pienza,Pienza,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-pienza-3-bedrooms-rustic-house-tuscany-for-sale-a2617rc1763489a/
4,4,,270,"Castelnuovo Berardenga, Siena, Tuscany",,,475000,Siena,Tuscany,Castelnuovo Berardenga,Castelnuovo Berardenga,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-castelnuovo-berardenga-4-bedrooms-villa-tuscany-for-sale-a6292rv1291828a/
2,2,,180,"Monte Argentario, Grosseto, Tuscany",,,790000,Grosseto,Tuscany,Monte Argentario,Monte Argentario,House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-monte-argentario-2-bedrooms-house-semidetached-tuscany-for-sale-a1190rv57184/
3,3,,230,"Lucignano, Arezzo, Tuscany",,,390000,Arezzo,Tuscany,Lucignano,Lucignano,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-lucignano-3-bedrooms-farmhouse-tuscany-for-sale-a1190rc15404/
2,2,,239,"Livorno, Livorno, Tuscany",,,420000,Livorno,Tuscany,Livorno,Livorno,House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-livorno-2-bedrooms-house-semidetached-tuscany-for-sale-a6347rv2211066a/
17,17,,1500,"Castiglione del Lago, Perugia, Umbria",,,3200000,Perugia,Umbria,Castiglione Del Lago,Castiglione del Lago,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-castiglione-del-lago-17-bedrooms-farmhouse-umbria-for-sale-a1190ta33887/
5,5,,5000,"Umbertide, Perugia, Umbria",,,2100000,Perugia,Umbria,Umbertide,Umbertide,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-umbertide-5-bedrooms-farmhouse-umbria-for-sale-a1190ra4519/
2,2,,130,"Orbetello, Grosseto, Tuscany",,,460000,Grosseto,Tuscany,Orbetello,Orbetello,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-orbetello-2-bedrooms-villa-tuscany-for-sale-a1190rv45319/
2,2,,145,"Volterra, Pisa, Tuscany",,,530000,Pisa,Tuscany,Volterra,Volterra,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-volterra-2-bedrooms-rustic-house-tuscany-for-sale-a1190rc38044/
4,4,,500,"Montepulciano, Siena, Tuscany",,,1200000,Siena,Tuscany,Montepulciano,Montepulciano,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-montepulciano-4-bedrooms-villa-tuscany-for-sale-a1190rv2442/
2,2,,450,"Rosignano Marittimo, Livorno, Tuscany",,,790000,Livorno,Tuscany,Rosignano Marittimo,Rosignano Marittimo,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-rosignano-marittimo-2-bedrooms-farmhouse-tuscany-for-sale-a3165ta1928531a/
7,7,,440,"Barberino di Mugello, Firenze, Tuscany",,,880000,Firenze,Tuscany,Barberino Di Mugello,Barberino di Mugello,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-barberino-di-mugello-7-bedrooms-rustic-house-tuscany-for-sale-a3165rc2075595a/
1,1,,300,"Livorno, Livorno, Tuscany",,,700000,Livorno,Tuscany,Livorno,Livorno,Apartment,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-livorno-1-bedroom-flat-tuscany-for-sale-a8842ra2461647a/
2,2,,250,"Montecarlo, Lucca, Tuscany",,,380000,Lucca,Tuscany,Montecarlo,Montecarlo,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-montecarlo-2-bedrooms-villa-tuscany-for-sale-a6551rv2383179a/
3,3,,260,"Capannori, Lucca, Tuscany",,,490000,Lucca,Tuscany,Capannori,Capannori,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-capannori-3-bedrooms-villa-tuscany-for-sale-a6551rv2340173a/
3,3,,190,"Montepulciano, Siena, Tuscany",,,600000,Siena,Tuscany,Montepulciano,Montepulciano,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-montepulciano-3-bedrooms-farmhouse-tuscany-for-sale-a8960ta2327493a/
2,2,,180,"Portoferraio, Livorno, Tuscany",,,450000,Livorno,Tuscany,Portoferraio,Portoferraio,House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-portoferraio-2-bedrooms-house-semidetached-tuscany-for-sale-a4018rv346484a/
2,2,,93,"Campo Nell'elba, Livorno, Tuscany",,,700000,Livorno,Tuscany,Campo Nell'elba,Campo Nell'elba,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-campo-nellelba-2-bedrooms-villa-tuscany-for-sale-a4018rv1318764a/
10,10,,1204,"Asciano, Siena, Tuscany",,,980000,Siena,Tuscany,Asciano,Asciano,Country House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-asciano-10-bedrooms-rustic-village-tuscany-for-sale-a6292ra2393890a/
2,2,,310,"Cecina, Livorno, Tuscany",,,1800000,Livorno,Tuscany,Cecina,Cecina,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-cecina-2-bedrooms-villa-tuscany-for-sale-a1041rv953159a/
1,1,,450,"Cortona, Arezzo, Tuscany",,,745000,Arezzo,Tuscany,Cortona,Cortona,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-cortona-1-bedroom-rustic-house-tuscany-for-sale-a1190rc3302/
1,1,,45,"Marciana, Livorno, Tuscany",,,380000,Livorno,Tuscany,Marciana,Marciana,House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-marciana-1-bedroom-house-independent-tuscany-for-sale-a4018rv2395174a/
6,6,,500,"Sarteano, Siena, Tuscany",,,2100000,Siena,Tuscany,Sarteano,Sarteano,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-sarteano-6-bedrooms-farmhouse-tuscany-for-sale-a2617ta2426330a/
,0,,,"Monte Argentario, Grosseto, Tuscany",,,2900000,Grosseto,Tuscany,Monte Argentario,Monte Argentario,Commercial,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-monte-argentario-land-tuscany-for-sale-a1190tg14015/
4,4,,320,"Fabro, Terni, Umbria",,,1100000,Terni,Umbria,Fabro,Fabro,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-fabro-4-bedrooms-farmhouse-umbria-for-sale-a1190rc15136/
1,1,,675,"Città della Pieve, Perugia, Umbria",,,450000,Perugia,Umbria,Citta Della Pieve,Città della Pieve,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-citta-della-pieve-1-bedroom-farmhouse-umbria-for-sale-a5153ta1955044a/
1,1,,180900,"Castiglione del Lago, Perugia, Umbria",,,1290000,Perugia,Umbria,Castiglione Del Lago,Castiglione del Lago,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-castiglione-del-lago-1-bedroom-farmhouse-umbria-for-sale-a6380ta2305582a/
4,4,,290,"Pietrasanta, Lucca, Tuscany",,,2000000,Lucca,Tuscany,Pietrasanta,Pietrasanta,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-pietrasanta-4-bedrooms-villa-tuscany-for-sale-a10803rv2285729a/
1,1,,80,"Forte Dei Marmi, Lucca, Tuscany",,,820000,Lucca,Tuscany,Forte Dei Marmi,Forte Dei Marmi,House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-forte-dei-marmi-1-bedroom-house-semidetached-tuscany-for-sale-a7089rv2131355a/
1,1,,460,"Rufina, Firenze, Tuscany",,,800000,Firenze,Tuscany,Rufina,Rufina,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-rufina-1-bedroom-rustic-house-tuscany-for-sale-a6273rc770758a/
2,2,,400,"Asciano, Siena, Tuscany",,,1350000,Siena,Tuscany,Asciano,Asciano,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-asciano-2-bedrooms-farmhouse-tuscany-for-sale-a6380ta2420143a/
3,3,,228,"Sorano, Grosseto, Tuscany",,,500000,Grosseto,Tuscany,Sorano,Sorano,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-sorano-3-bedrooms-farmhouse-tuscany-for-sale-a1190rv58552/
3,3,,200,"Scansano, Grosseto, Tuscany",,,1200000,Grosseto,Tuscany,Scansano,Scansano,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-scansano-3-bedrooms-farmhouse-tuscany-for-sale-a7631ta2014348a/
5,5,,370,"Montaione, Firenze, Tuscany",,,2950000,Firenze,Tuscany,Montaione,Montaione,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-montaione-5-bedrooms-farmhouse-tuscany-for-sale-a1190ta24816/
4,4,,450,"Rignano sull'Arno, Firenze, Tuscany",,,800000,Firenze,Tuscany,Rignano Sull'arno,Rignano sull'Arno,House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-rignano-sullarno-4-bedrooms-house-semidetached-tuscany-for-sale-a6273rv1738399a/
2,2,,90,"Portoferraio, Livorno, Tuscany",,,480000,Livorno,Tuscany,Portoferraio,Portoferraio,House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-portoferraio-2-bedrooms-house-semidetached-tuscany-for-sale-a4018rv852482a/
4,4,,221,"Sinalunga, Siena, Tuscany",,,750000,Siena,Tuscany,Sinalunga,Sinalunga,House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-sinalunga-4-bedrooms-house-independent-tuscany-for-sale-a1190rv6396/
2,2,,12181,"Marciana Marina, Livorno, Tuscany",,,1000000,Livorno,Tuscany,Marciana Marina,Marciana Marina,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-marciana-marina-2-bedrooms-villa-tuscany-for-sale-a4018rv1712861a/
5,5,,850,"Montalcino, Siena, Tuscany",,,1900000,Siena,Tuscany,Montalcino,Montalcino,Country House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-montalcino-5-bedrooms-rustic-village-tuscany-for-sale-a1190ra46395/
4,4,,298,"Castelnuovo Berardenga, Siena, Tuscany",,,820000,Siena,Tuscany,Castelnuovo Berardenga,Castelnuovo Berardenga,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-castelnuovo-berardenga-4-bedrooms-villa-tuscany-for-sale-a6292rv2373191a/
,0,,500,"Monterotondo Marittimo, Grosseto, Tuscany",,,997000,Grosseto,Tuscany,Monterotondo Marittimo,Monterotondo Marittimo,House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-monterotondo-marittimo-building-tuscany-for-sale-a7631ch2245958a/
7,7,,300,"Monte Argentario, Grosseto, Tuscany",,,3800000,Grosseto,Tuscany,Monte Argentario,Monte Argentario,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-monte-argentario-7-bedrooms-villa-tuscany-for-sale-a1190rv54891/
2,2,,198,"Capoliveri, Livorno, Tuscany",,,1200000,Livorno,Tuscany,Capoliveri,Capoliveri,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-capoliveri-2-bedrooms-villa-tuscany-for-sale-a4018rv2395162a/
6,6,,630,"Cortona, Arezzo, Tuscany",,,950000,Arezzo,Tuscany,Cortona,Cortona,Commercial,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-cortona-6-bedrooms-premises-tuscany-for-sale-a1190ca39154/
4,4,,300,"Certaldo, Firenze, Tuscany",,,1200000,Firenze,Tuscany,Certaldo,Certaldo,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-certaldo-4-bedrooms-farmhouse-tuscany-for-sale-a1190ta3070/
